id,team,wiki,region,country,village,kind,section,application,isRemote,year
2762,NCKU_Tainan,https://2018.igem.org/Team:NCKU_Tainan,asia,TWN,Environment,collegiate,undergrad,accepted,FALSE,2018
2997,NCKU_Tainan,https://2019.igem.org/Team:NCKU_Tainan,asia,TWN,Therapeutics,collegiate,undergrad,accepted,FALSE,2019
3490,NCKU_Tainan,https://2020.igem.org/Team:NCKU_Tainan,asia,TWN,Therapeutics,collegiate,undergrad,accepted,FALSE,2020
3771,NCKU_Tainan,https://2021.igem.org/Team:NCKU_Tainan,asia,TWN,Food & Nutrition,collegiate,overgrad,accepted,FALSE,2021
4171,NCKU_Tainan,https://2022.igem.wiki/ncku-tainan,asia,TWN,Biomanufacturing,collegiate,undergrad,accepted,FALSE,2022
4981,NCKU-Tainan,https://2023.igem.wiki/ncku-tainan,asia,TWN,,collegiate,collegiate,deleted,TRUE,2023
4718,nckutest,https://2023.igem.wiki/nckutest,asia,TWN,,collegiate,collegiate,deleted,TRUE,2023
2046,NCL_India,https://2016.igem.org/Team:NCL_India,asia,IND,,collegiate,collegiate,withdrawn,FALSE,2016
713,NC_School_of_Sci_Math,https://2012.igem.org/Team:NC_School_of_Sci_Math,north-america,USA,,high-school,high-school,accepted,FALSE,2012
985,NC_School_of_Sci_Math,https://2013.igem.org/Team:NC_School_of_Sci_Math,north-america,USA,,high-school,high-school,accepted,FALSE,2013
1276,NC_School_Sci_Math,https://2014.igem.org/Team:NC_School_Sci_Math,north-america,USA,,high-school,high-school,accepted,FALSE,2014
5709,NCState,,north-america,USA,,collegiate,collegiate,accepted,,2025
4446,NCSU,https://2022.igem.wiki/ncsu,north-america,USA,Therapeutics,collegiate,overgrad,withdrawn,FALSE,2022
4943,NCSU,https://2023.igem.wiki/ncsu,north-america,USA,Therapeutics,collegiate,overgrad,accepted,FALSE,2023
188,NCTU_Formosa,https://2009.igem.org/Team:NCTU_Formosa,asia,TWN,New Application,collegiate,collegiate,accepted,FALSE,2009
332,NCTU_Formosa,https://2010.igem.org/Team:NCTU_Formosa,asia,TWN,Environment,collegiate,collegiate,accepted,FALSE,2010
539,NCTU_Formosa,https://2011.igem.org/Team:NCTU_Formosa,asia,TWN,New Application,collegiate,collegiate,accepted,FALSE,2011
887,NCTU_Formosa,https://2012.igem.org/Team:NCTU_Formosa,asia,TWN,Food & Energy,collegiate,collegiate,accepted,FALSE,2012
1017,NCTU_Formosa,https://2013.igem.org/Team:NCTU_Formosa,asia,TWN,Foundational Advance,collegiate,undergrad,accepted,FALSE,2013
1415,NCTU_Formosa,https://2014.igem.org/Team:NCTU_Formosa,asia,TWN,Environment,collegiate,undergrad,accepted,FALSE,2014
1694,NCTU_Formosa,https://2015.igem.org/Team:NCTU_Formosa,asia,TWN,Health & Medicine,collegiate,undergrad,accepted,FALSE,2015
1974,NCTU_Formosa,https://2016.igem.org/Team:NCTU_Formosa,asia,TWN,Environment,collegiate,undergrad,accepted,FALSE,2016
2262,NCTU_Formosa,https://2017.igem.org/Team:NCTU_Formosa,asia,TWN,Software,collegiate,undergrad,accepted,FALSE,2017
2599,NCTU_Formosa,https://2018.igem.org/Team:NCTU_Formosa,asia,TWN,Environment,collegiate,undergrad,accepted,FALSE,2018
3256,NCTU_Formosa,https://2019.igem.org/Team:NCTU_Formosa,asia,TWN,Environment,collegiate,undergrad,accepted,FALSE,2019
3370,NCTU_Formosa,https://2020.igem.org/Team:NCTU_Formosa,asia,TWN,Foundational Advance,collegiate,undergrad,accepted,FALSE,2020
3736,NCTU_Formosa,https://2021.igem.org/Team:NCTU_Formosa,asia,TWN,Therapeutics,collegiate,undergrad,accepted,FALSE,2021
2261,NCTU_Formosa_,https://2017.igem.org/Team:NCTU_Formosa_,asia,TWN,,collegiate,collegiate,deleted,FALSE,2017
2693,NDC-HighRiver,https://2018.igem.org/Team:NDC-HighRiver,north-america,CAN,High School,high-school,high-school,deleted,FALSE,2018
2694,NDC-HighRiverAB,https://2018.igem.org/Team:NDC-HighRiverAB,north-america,CAN,High School,high-school,high-school,accepted,FALSE,2018
3886,NDNF_China,https://2021.igem.org/Team:NDNF_China,asia,CHN,High School,commercial,high-school,accepted,FALSE,2021
4072,NDSU,https://2021.igem.org/Team:NDSU,north-america,USA,Food & Nutrition,collegiate,overgrad,accepted,FALSE,2021
4258,NDSU,https://2022.igem.wiki/ndsu,north-america,USA,Biomanufacturing,collegiate,undergrad,accepted,FALSE,2022
4753,NDSU,https://2023.igem.wiki/ndsu,north-america,USA,Agriculture,collegiate,undergrad,accepted,TRUE,2023
1757,NEAU-China,https://2015.igem.org/Team:NEAU-China,asia,CHN,New Application,collegiate,undergrad,accepted,FALSE,2015
1485,NEAU-Harbin,https://2014.igem.org/Team:NEAU-Harbin,asia,CHN,Foundational Advance,collegiate,undergrad,accepted,FALSE,2014
1738,NEAU-Harbin,https://2015.igem.org/Team:NEAU-Harbin,asia,CHN,,collegiate,collegiate,deleted,FALSE,2015
344,NEAU_OF_HARBIN,https://2010.igem.org/Team:NEAU_OF_HARBIN,asia,CHN,,collegiate,collegiate,deleted,FALSE,2010
1509,NEFU_China,https://2014.igem.org/Team:NEFU_China,asia,CHN,Environment,collegiate,overgrad,accepted,FALSE,2014
1666,NEFU_China,https://2015.igem.org/Team:NEFU_China,asia,CHN,Food & Nutrition,collegiate,undergrad,accepted,FALSE,2015
1947,NEFU_China,https://2016.igem.org/Team:NEFU_China,asia,CHN,Foundational Advance,collegiate,undergrad,accepted,FALSE,2016
2302,NEFU_China,https://2017.igem.org/Team:NEFU_China,asia,CHN,Environment,collegiate,undergrad,accepted,FALSE,2017
2542,NEFU_China,https://2018.igem.org/Team:NEFU_China,asia,CHN,Information Processing,collegiate,undergrad,accepted,FALSE,2018
2913,NEFU_China,https://2019.igem.org/Team:NEFU_China,asia,CHN,Therapeutics,collegiate,undergrad,accepted,FALSE,2019
3350,NEFU_China,https://2020.igem.org/Team:NEFU_China,asia,CHN,New Application,collegiate,undergrad,accepted,FALSE,2020
3894,NEFU_China,https://2021.igem.org/Team:NEFU_China,asia,CHN,Diagnostics,collegiate,undergrad,accepted,FALSE,2021
4121,NEFU_China,https://2022.igem.wiki/nefu-china,asia,CHN,Foundational Advance,collegiate,undergrad,accepted,TRUE,2022
4827,NEFU-China,https://2023.igem.wiki/nefu-china,asia,CHN,Biomanufacturing,collegiate,undergrad,accepted,FALSE,2023
5313,NEFU-China,https://2024.igem.wiki/nefu-china,asia,CHN,Food & Nutrition,collegiate,overgrad,accepted,FALSE,2024
5470,NENU-China,https://2024.igem.wiki/nenu-china,asia,CHN,Food & Nutrition,collegiate,undergrad,accepted,FALSE,2024
5582,NENU-China,,asia,CHN,,collegiate,collegiate,pending,,2025
5585,NENU-China-I,,asia,CHN,,collegiate,collegiate,pending,,2025
1982,NEU-China,https://2016.igem.org/Team:NEU-China,asia,CHN,New Application,collegiate,overgrad,accepted,FALSE,2016
2288,NEU-China,https://2017.igem.org/Team:NEU-China,asia,CHN,Diagnostics,collegiate,undergrad,accepted,FALSE,2017
2967,NEU_CHINA,https://2019.igem.org/Team:NEU_CHINA,asia,CHN,Therapeutics,collegiate,undergrad,accepted,FALSE,2019
3611,NEU_CHINA,https://2020.igem.org/Team:NEU_CHINA,asia,CHN,Diagnostics,collegiate,undergrad,accepted,FALSE,2020
3896,NEU_CHINA,https://2021.igem.org/Team:NEU_CHINA,asia,CHN,Diagnostics,collegiate,undergrad,accepted,FALSE,2021
4220,NEU_CHINA,https://2022.igem.wiki/neu-china,asia,CHN,Therapeutics,collegiate,undergrad,accepted,TRUE,2022
4635,NEU-CHINA,https://2023.igem.wiki/neu-china,asia,CHN,Biomanufacturing,collegiate,overgrad,accepted,TRUE,2023
2817,NEU_China_A,https://2018.igem.org/Team:NEU_China_A,asia,CHN,Therapeutics,collegiate,undergrad,accepted,FALSE,2018
2824,NEU_China_B,https://2018.igem.org/Team:NEU_China_B,asia,CHN,Food & Nutrition,collegiate,overgrad,accepted,FALSE,2018
262,Nevada,https://2009.igem.org/Team:Nevada,north-america,USA,Health/Medicine,collegiate,collegiate,accepted,FALSE,2009
414,Nevada,https://2010.igem.org/Team:Nevada,north-america,USA,Environment,collegiate,collegiate,accepted,FALSE,2010
558,Nevada,https://2011.igem.org/Team:Nevada,north-america,USA,Food & Energy,collegiate,collegiate,accepted,FALSE,2011
931,Nevada,https://2012.igem.org/Team:Nevada,north-america,USA,Health & Medicine,collegiate,collegiate,accepted,FALSE,2012
1136,Nevada,https://2013.igem.org/Team:Nevada,north-america,USA,Environment,collegiate,undergrad,accepted,FALSE,2013
1347,Nevada,https://2014.igem.org/Team:Nevada,north-america,USA,Foundational Advance,collegiate,undergrad,accepted,FALSE,2014
174,Newcastle,https://2009.igem.org/Team:Newcastle,europe,GBR,Environment,collegiate,collegiate,accepted,FALSE,2009
302,Newcastle,https://2010.igem.org/Team:Newcastle,europe,GBR,Manufacturing,collegiate,collegiate,accepted,FALSE,2010
1185,Newcastle,https://2013.igem.org/Team:Newcastle,europe,GBR,Foundational Advance,collegiate,undergrad,accepted,FALSE,2013
1895,Newcastle,https://2016.igem.org/Team:Newcastle,europe,GBR,Foundational Advance,collegiate,undergrad,accepted,FALSE,2016
2205,Newcastle,https://2017.igem.org/Team:Newcastle,europe,GBR,Foundational Advance,collegiate,overgrad,accepted,FALSE,2017
2797,Newcastle,https://2018.igem.org/Team:Newcastle,europe,GBR,Environment,collegiate,overgrad,accepted,FALSE,2018
3206,Newcastle,https://2019.igem.org/Team:Newcastle,europe,GBR,Diagnostics,collegiate,undergrad,accepted,FALSE,2019
104,Newcastle_University,https://2008.igem.org/Team:Newcastle_University,europe,GBR,,collegiate,collegiate,accepted,FALSE,2008
701,NewLondonFarquizzles,https://2012.igem.org/Team:NewLondonFarquizzles,north-america,USA,,high-school,high-school,accepted,FALSE,2012
4920,NewtonMA,https://2023.igem.wiki/newtonma,north-america,USA,High School,high-school,high-school,deleted,TRUE,2023
2831,New_York_City,https://2018.igem.org/Team:New_York_City,north-america,USA,High School,high-school,high-school,accepted,FALSE,2018
1511,Nextomics,https://2014.igem.org/Team:Nextomics,asia,CHN,,collegiate,collegiate,deleted,FALSE,2014
3951,NEYCFLS_China,https://2021.igem.org/Team:NEYCFLS_China,asia,CHN,High School,high-school,high-school,accepted,FALSE,2021
3513,NFLS,https://2020.igem.org/Team:NFLS,asia,CHN,High School,high-school,high-school,accepted,FALSE,2020
4376,NFLS_Nanjing,https://2022.igem.wiki/nfls-nanjing,asia,CHN,High School,high-school,high-school,accepted,TRUE,2022
990,NGSS_AEI_TURKEY,https://2013.igem.org/Team:NGSS_AEI_TURKEY,asia,TUR,,high-school,high-school,accepted,FALSE,2013
1290,NGSS_TR,https://2014.igem.org/Team:NGSS_TR,asia,TUR,,high-school,high-school,accepted,FALSE,2014
2473,NIPER-Guwahati,https://2017.igem.org/Team:NIPER-Guwahati,asia,IND,Therapeutics,collegiate,overgrad,accepted,FALSE,2017
4901,NIS-Kazakhstan,https://2023.igem.wiki/nis-kazakhstan,asia,KAZ,High School,high-school,high-school,accepted,FALSE,2023
2914,NIT_Warangal,https://2019.igem.org/Team:NIT_Warangal,asia,IND,,collegiate,collegiate,deleted,FALSE,2019
4077,NIT_Warangal,https://2021.igem.org/Team:NIT_Warangal,asia,IND,Food & Nutrition,collegiate,undergrad,accepted,FALSE,2021
5537,NJA-Kenya,,africa,KEN,Bioremediation,high-school,high-school,withdrawn,,2024
1555,NJAU_China,https://2014.igem.org/Team:NJAU_China,asia,CHN,Environment,collegiate,undergrad,accepted,FALSE,2014
1649,NJAU_China,https://2015.igem.org/Team:NJAU_China,asia,CHN,New Application,collegiate,undergrad,accepted,FALSE,2015
5362,NJAU-CHINA,,asia,CHN,,collegiate,collegiate,deleted,,2024
3631,NJMU-China,https://2020.igem.org/Team:NJMU-China,asia,CHN,Diagnostics,collegiate,undergrad,accepted,FALSE,2020
3873,NJMU-China,https://2021.igem.org/Team:NJMU-China,asia,CHN,Therapeutics,collegiate,undergrad,accepted,FALSE,2021
4205,NJMU-China,https://2022.igem.wiki/njmu-china,asia,CHN,Therapeutics,collegiate,undergrad,accepted,TRUE,2022
4705,NJMU-China,https://2023.igem.wiki/njmu-china,asia,CHN,Therapeutics,collegiate,overgrad,accepted,FALSE,2023
5050,NJMU-China,,asia,CHN,,collegiate,collegiate,deleted,,2024
5238,NJMU-CHINA,https://2024.igem.wiki/njmu-china,asia,CHN,Therapeutics,collegiate,undergrad,accepted,FALSE,2024
3870,NJ-NNU-China,https://2021.igem.org/Team:NJ-NNU-China,asia,CHN,,collegiate,collegiate,deleted,FALSE,2021
3234,NJTech_China,https://2019.igem.org/Team:NJTech_China,asia,CHN,Therapeutics,collegiate,undergrad,accepted,FALSE,2019
3384,NJTech_China,https://2020.igem.org/Team:NJTech_China,asia,CHN,Foundational Advance,collegiate,undergrad,accepted,FALSE,2020
3753,NJTech_China,https://2021.igem.org/Team:NJTech_China,asia,CHN,Manufacturing,collegiate,undergrad,accepted,FALSE,2021
4119,NJTech_China,https://2022.igem.wiki/njtech-china,asia,CHN,Foundational Advance,collegiate,undergrad,accepted,TRUE,2022
5322,NJTech-China,https://2024.igem.wiki/njtech-china,asia,CHN,Therapeutics,collegiate,undergrad,accepted,FALSE,2024
4724,NJTech-China-A,https://2023.igem.wiki/njtech-china-a,asia,CHN,Bioremediation,collegiate,undergrad,accepted,TRUE,2023
5366,NJTECH-CHINA-A,https://2024.igem.wiki/njtech-china-a,asia,CHN,Biomanufacturing,collegiate,undergrad,accepted,TRUE,2024
5809,NJTECH-CHINA-A,,asia,CHN,,collegiate,collegiate,accepted,,2025
4800,NJTech-China-B,https://2023.igem.wiki/njtech-china-b,asia,CHN,Biomanufacturing,collegiate,undergrad,accepted,TRUE,2023
1180,NJU_China,https://2013.igem.org/Team:NJU_China,asia,CHN,Health & Medicine,collegiate,undergrad,accepted,FALSE,2013
1633,NJU-China,https://2015.igem.org/Team:NJU-China,asia,CHN,Health & Medicine,collegiate,undergrad,accepted,FALSE,2015
1942,NJU-China,https://2016.igem.org/Team:NJU-China,asia,CHN,Therapeutics,collegiate,undergrad,accepted,FALSE,2016
2208,NJU-China,https://2017.igem.org/Team:NJU-China,asia,CHN,Therapeutics,collegiate,undergrad,accepted,FALSE,2017
2781,NJU-China,https://2018.igem.org/Team:NJU-China,asia,CHN,Foundational Advance,collegiate,undergrad,accepted,FALSE,2018
3335,NJU-China,https://2020.igem.org/Team:NJU-China,asia,CHN,Therapeutics,collegiate,undergrad,accepted,FALSE,2020
3756,NJU-China,https://2021.igem.org/Team:NJU-China,asia,CHN,New Application,collegiate,undergrad,accepted,FALSE,2021
4173,NJU-China,https://2022.igem.wiki/nju-china,asia,CHN,Therapeutics,collegiate,undergrad,accepted,TRUE,2022
4815,NJU-China,https://2023.igem.wiki/nju-china,asia,CHN,Foundational Advance,collegiate,undergrad,accepted,FALSE,2023
5367,NJU-China,https://2024.igem.wiki/nju-china,asia,CHN,Software & AI,collegiate,undergrad,accepted,FALSE,2024
5832,NJU-China,,asia,CHN,,collegiate,collegiate,pending,,2025
1160,NJU_NJUT_China,https://2013.igem.org/Team:NJU_NJUT_China,asia,CHN,New Application,collegiate,undergrad,accepted,FALSE,2013
1402,NJU-QIBEBT,https://2014.igem.org/Team:NJU-QIBEBT,asia,CHN,Energy,collegiate,undergrad,accepted,FALSE,2014
4326,NJ_XDF,https://2022.igem.wiki/nj-xdf,asia,CHN,High School,commercial,high-school,deleted,FALSE,2022
4243,NJXDF_China,https://2022.igem.wiki/njxdf-china,asia,CHN,High School,high-school,high-school,deleted,FALSE,2022
4196,NJXDF-China,https://2022.igem.wiki/njxdf-china,asia,CHN,,collegiate,collegiate,deleted,FALSE,2022
4264,NJXDF_CHN,https://2022.igem.wiki/njxdf-chn,asia,CHN,High School,commercial,high-school,deleted,FALSE,2022
4297,NJXDF-CHN,https://2022.igem.wiki/njxdf-chn,asia,CHN,High School,commercial,high-school,disqualified,TRUE,2022
4312,NJXDF_JS,https://2022.igem.wiki/njxdf-js,asia,CHN,High School,commercial,high-school,deleted,FALSE,2022
4311,NJXDF_Nanjing,https://2022.igem.wiki/njxdf-nanjing,asia,CHN,High School,commercial,high-school,deleted,FALSE,2022
5021,NJYB-BE,https://2023.igem.wiki/njyb-be,asia,CHN,High School,high-school,high-school,deleted,TRUE,2023
1981,NKU_China,https://2016.igem.org/Team:NKU_China,asia,CHN,New Application,collegiate,undergrad,accepted,FALSE,2016
2280,NKU_China,https://2017.igem.org/Team:NKU_China,asia,CHN,Energy,collegiate,undergrad,accepted,FALSE,2017
5332,NKU-China,https://2024.igem.wiki/nku-china,asia,CHN,Therapeutics,collegiate,undergrad,disqualified,FALSE,2024
5712,NKU-China,,asia,CHN,,collegiate,collegiate,accepted,,2025
2705,NKU_CHINA,https://2018.igem.org/Team:NKU_CHINA,asia,CHN,New Application,collegiate,undergrad,accepted,FALSE,2018
4040,NMU_China,https://2021.igem.org/Team:NMU_China,asia,CHN,Therapeutics,collegiate,undergrad,accepted,FALSE,2021
4421,NMU_China,https://2022.igem.wiki/nmu-china,asia,CHN,Therapeutics,collegiate,undergrad,accepted,TRUE,2022
4656,NMU-China,https://2023.igem.wiki/nmu-china,asia,CHN,Therapeutics,collegiate,undergrad,accepted,FALSE,2023
5210,NMU-China,https://2024.igem.wiki/nmu-china,asia,CHN,Space,collegiate,undergrad,accepted,FALSE,2024
5191,NNHS,https://2024.igem.wiki/nnhs,asia,CHN,Foundational Advance,high-school,high-school,accepted,TRUE,2024
3868,NNU-China,https://2021.igem.org/Team:NNU-China,asia,CHN,Manufacturing,collegiate,undergrad,accepted,FALSE,2021
4343,NNU-China,https://2022.igem.wiki/nnu-china,asia,CHN,Food & Nutrition,collegiate,undergrad,accepted,TRUE,2022
4790,NNU-CHINA,https://2023.igem.wiki/nnu-china,asia,CHN,Bioremediation,collegiate,undergrad,accepted,TRUE,2023
5303,NNU-CHINA,https://2024.igem.wiki/nnu-china,asia,CHN,Biomanufacturing,collegiate,undergrad,accepted,FALSE,2024
3869,NNU-Nanjing-China,https://2021.igem.org/Team:NNU-Nanjing-China,asia,CHN,,collegiate,collegiate,deleted,FALSE,2021
5834,NNU-Software,,asia,CHN,,collegiate,collegiate,pending,,2025
3522,NOFLS_YZ,https://2020.igem.org/Team:NOFLS_YZ,asia,CHN,High School,high-school,high-school,accepted,FALSE,2020
3994,NOFLS_YZ,https://2021.igem.org/Team:NOFLS_YZ,asia,CHN,High School,commercial,high-school,accepted,FALSE,2021
4282,NOFLS_YZ,https://2022.igem.wiki/nofls-yz,asia,CHN,High School,commercial,high-school,deleted,FALSE,2022
4935,NOFLS-YZ,https://2023.igem.wiki/nofls-yz,asia,CHN,High School,high-school,high-school,deleted,TRUE,2023
4045,NOLA,https://2021.igem.org/Team:NOLA,north-america,USA,Foundational Advance,collegiate,undergrad,withdrawn,FALSE,2021
903,Northeastern,https://2012.igem.org/Team:Northeastern,north-america,USA,Software Tools,collegiate,collegiate,withdrawn,FALSE,2012
2182,Northeastern,https://2016.igem.org/Team:Northeastern,north-america,USA,Energy,collegiate,undergrad,accepted,FALSE,2016
1857,Northeastern_Boston,https://2015.igem.org/Team:Northeastern_Boston,north-america,USA,Manufacturing,collegiate,undergrad,accepted,FALSE,2015
5426,Northeastern-Boston,https://2024.igem.wiki/northeastern-boston,north-america,USA,Food & Nutrition,collegiate,undergrad,accepted,FALSE,2024
2431,NortheasternU-Boston,https://2017.igem.org/Team:NortheasternU-Boston,north-america,USA,Foundational Advance,collegiate,undergrad,accepted,FALSE,2017
2108,NorthernBC,https://2016.igem.org/Team:NorthernBC,north-america,CAN,Environment,collegiate,overgrad,accepted,FALSE,2016
3048,Northern_BC,https://2019.igem.org/Team:Northern_BC,north-america,CAN,Diagnostics,collegiate,undergrad,accepted,FALSE,2019
3957,Northern_BC,https://2021.igem.org/Team:Northern_BC,north-america,CAN,Diagnostics,collegiate,overgrad,accepted,FALSE,2021
2659,NorthernBC-Canada,https://2018.igem.org/Team:NorthernBC-Canada,north-america,CAN,Therapeutics,collegiate,undergrad,withdrawn,FALSE,2018
3948,North_Texas,https://2021.igem.org/Team:North_Texas,north-america,USA,Manufacturing,collegiate,undergrad,withdrawn,FALSE,2021
418,Northwestern,https://2010.igem.org/Team:Northwestern,north-america,USA,Manufacturing,collegiate,collegiate,accepted,FALSE,2010
575,Northwestern,https://2011.igem.org/Team:Northwestern,north-america,USA,Health & Medicine,collegiate,collegiate,accepted,FALSE,2011
